Array Design Name	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Provider	Eleanor Williams (ewilliam@ebi.ac.uk);Exiqon A/S
Comment[ArrayExpressAccession]	A-MEXP-1469
Comment[Description]	Exiqon miRCURY LNA microRNA Array<br> Product number 208100_A  <br> miRBase 12.00 annotation<br> Contains human, mouse and rat sequences <br> 
Comment[SubmittedName]	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Comment[Organism]	Homo sapiens
Printing Protocol	Arrays manufactured by Exiqon (http://www.exiqon.com) using LNA (a high affinity RNA analogue) technology.
Technology Type	unknown_technology_type
Surface Type	unknown_surface_type
Surface Type Term Accession Number	#unknown_surface_type
Surface Type Term Source REF	The MGED Ontology
Substrate Type	unknown_substrate_type
Term Source Name	The MGED Ontology	mirbase
Term Source File	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://microrna.sanger.ac.uk/
Term Source Version	
Comment[AdditionalFile:txt]	A-MEXP-1469_comments.txt

[main]
Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[mirbase]	Reporter Group[role]	Control Type
1	6	12	8	19601	rno-miR-211	Experimental	
1	8	12	8	19601	rno-miR-211	Experimental	
2	2	2	10	11210	rno-miR-215	Experimental	
2	4	2	10	11210	rno-miR-215	Experimental	
2	6	2	10	11210	rno-miR-215	Experimental	
2	8	2	10	11210	rno-miR-215	Experimental	
2	2	14	9	42931	mmu-miR-218-1*	Experimental	
2	4	14	9	42931	mmu-miR-218-1*	Experimental	
2	6	14	9	42931	mmu-miR-218-1*	Experimental	
2	8	14	9	42931	mmu-miR-218-1*	Experimental	
2	2	11	10	42947	mmu-miR-220	Experimental	
2	4	11	10	42947	mmu-miR-220	Experimental	
2	6	11	10	42947	mmu-miR-220	Experimental	
2	8	11	10	42947	mmu-miR-220	Experimental	
3	1	12	9	42636	mmu-miR-28*	Experimental	
3	3	12	9	42636	mmu-miR-28*	Experimental	
3	5	12	9	42636	mmu-miR-28*	Experimental	
3	7	12	9	42636	mmu-miR-28*	Experimental	
1	1	8	10	42659	mmu-miR-290-3p	Experimental	
1	3	8	10	42659	mmu-miR-290-3p	Experimental	
1	5	8	10	42659	mmu-miR-290-3p	Experimental	
1	7	8	10	42659	mmu-miR-290-3p	Experimental	
2	1	11	9	42471	rno-miR-290	Experimental	
2	3	11	9	42471	rno-miR-290	Experimental	
2	5	11	9	42471	rno-miR-290	Experimental	
2	7	11	9	42471	rno-miR-290	Experimental	
2	2	7	10	42595	rno-miR-291a-3p	Experimental	
2	4	7	10	42595	rno-miR-291a-3p	Experimental	
2	6	7	10	42595	rno-miR-291a-3p	Experimental	
2	8	7	10	42595	rno-miR-291a-3p	Experimental	
3	2	10	9	31388	rno-miR-291a-5p	Experimental	
3	4	10	9	31388	rno-miR-291a-5p	Experimental	
3	6	10	9	31388	rno-miR-291a-5p	Experimental	
3	8	10	9	31388	rno-miR-291a-5p	Experimental	
3	1	1	8	42444	mmu-miR-291b-3p	Experimental	
3	3	1	8	42444	mmu-miR-291b-3p	Experimental	
3	5	1	8	42444	mmu-miR-291b-3p	Experimental	
3	7	1	8	42444	mmu-miR-291b-3p	Experimental	
4	1	10	9	28450	mmu-miR-291b-5p	Experimental	
4	3	10	9	28450	mmu-miR-291b-5p	Experimental	
4	5	10	9	28450	mmu-miR-291b-5p	Experimental	
4	7	10	9	28450	mmu-miR-291b-5p	Experimental	
1	2	2	10	11215	rno-miR-292-3p	Experimental	
1	4	2	10	11215	rno-miR-292-3p	Experimental	
1	6	2	10	11215	rno-miR-292-3p	Experimental	
1	8	2	10	11215	rno-miR-292-3p	Experimental	
3	2	5	10	27571	rno-miR-292-5p	Experimental	
3	4	5	10	27571	rno-miR-292-5p	Experimental	
3	6	5	10	27571	rno-miR-292-5p	Experimental	
3	8	5	10	27571	rno-miR-292-5p	Experimental	
4	1	13	7	11217	mmu-miR-293	Experimental	
4	3	13	7	11217	mmu-miR-293	Experimental	
4	5	13	7	11217	mmu-miR-293	Experimental	
4	7	13	7	11217	mmu-miR-293	Experimental	
1	1	1	8	42449	mmu-miR-293*	Experimental	
1	3	1	8	42449	mmu-miR-293*	Experimental	
1	5	1	8	42449	mmu-miR-293*	Experimental	
1	7	1	8	42449	mmu-miR-293*	Experimental	
3	1	13	7	11218	mmu-miR-294	Experimental	
3	3	13	7	11218	mmu-miR-294	Experimental	
3	5	13	7	11218	mmu-miR-294	Experimental	
3	7	13	7	11218	mmu-miR-294	Experimental	
2	2	12	9	42707	mmu-miR-294*	Experimental	
2	4	12	9	42707	mmu-miR-294*	Experimental	
2	6	12	9	42707	mmu-miR-294*	Experimental	
2	8	12	9	42707	mmu-miR-294*	Experimental	
2	2	10	8	13149	mmu-miR-295	Experimental	
2	4	10	8	13149	mmu-miR-295	Experimental	
2	6	10	8	13149	mmu-miR-295	Experimental	
2	8	10	8	13149	mmu-miR-295	Experimental	
1	2	3	8	42821	mmu-miR-295*	Experimental	
1	4	3	8	42821	mmu-miR-295*	Experimental	
1	6	3	8	42821	mmu-miR-295*	Experimental	
1	8	3	8	42821	mmu-miR-295*	Experimental	
1	2	11	9	42585	mmu-miR-297c*	Experimental	
1	4	11	9	42585	mmu-miR-297c*	Experimental	
1	6	11	9	42585	mmu-miR-297c*	Experimental	
1	8	11	9	42585	mmu-miR-297c*	Experimental	
3	1	4	10	17313	mmu-miR-297b-5p	Experimental	
3	3	4	10	17313	mmu-miR-297b-5p	Experimental	
3	5	4	10	17313	mmu-miR-297b-5p	Experimental	
3	7	4	10	17313	mmu-miR-297b-5p	Experimental	
3	2	11	10	42945	mmu-miR-297c	Experimental	
3	4	11	10	42945	mmu-miR-297c	Experimental	
3	6	11	10	42945	mmu-miR-297c	Experimental	
3	8	11	10	42945	mmu-miR-297c	Experimental	
2	2	5	10	27572	rno-miR-298	Experimental	
2	4	5	10	27572	rno-miR-298	Experimental	
2	6	5	10	27572	rno-miR-298	Experimental	
2	8	5	10	27572	rno-miR-298	Experimental	
2	1	15	8	42625	mmu-miR-299	Experimental	
2	3	15	8	42625	mmu-miR-299	Experimental	
2	5	15	8	42625	mmu-miR-299	Experimental	
2	7	15	8	42625	mmu-miR-299	Experimental	
3	2	16	8	42826	rno-miR-300-5p	Experimental	
3	4	16	8	42826	rno-miR-300-5p	Experimental	
3	6	16	8	42826	rno-miR-300-5p	Experimental	
3	8	16	8	42826	rno-miR-300-5p	Experimental	
2	1	13	7	11221	rno-miR-300-3p	Experimental	
2	3	13	7	11221	rno-miR-300-3p	Experimental	
2	5	13	7	11221	rno-miR-300-3p	Experimental	
2	7	13	7	11221	rno-miR-300-3p	Experimental	
4	2	2	8	42664	rno-miR-301b	Experimental	
4	4	2	8	42664	rno-miR-301b	Experimental	
4	6	2	8	42664	rno-miR-301b	Experimental	
4	8	2	8	42664	rno-miR-301b	Experimental	
2	2	16	8	42830	mmu-miR-302a*	Experimental	
2	4	16	8	42830	mmu-miR-302a*	Experimental	
2	6	16	8	42830	mmu-miR-302a*	Experimental	
2	8	16	8	42830	mmu-miR-302a*	Experimental	
2	2	6	9	14189	mmu-miR-302b*	Experimental	
2	4	6	9	14189	mmu-miR-302b*	Experimental	
2	6	6	9	14189	mmu-miR-302b*	Experimental	
2	8	6	9	14189	mmu-miR-302b*	Experimental	
4	2	13	9	42836	mmu-miR-302c*	Experimental	
4	4	13	9	42836	mmu-miR-302c*	Experimental	
4	6	13	9	42836	mmu-miR-302c*	Experimental	
4	8	13	9	42836	mmu-miR-302c*	Experimental	
1	1	15	8	42626	rno-miR-30b-3p	Experimental	
1	3	15	8	42626	rno-miR-30b-3p	Experimental	
1	5	15	8	42626	rno-miR-30b-3p	Experimental	
1	7	15	8	42626	rno-miR-30b-3p	Experimental	
1	1	13	7	11225	rno-miR-322*	Experimental	
1	3	13	7	11225	rno-miR-322*	Experimental	
1	5	13	7	11225	rno-miR-322*	Experimental	
1	7	13	7	11225	rno-miR-322*	Experimental	
1	2	10	8	13150	rno-miR-322	Experimental	
1	4	10	8	13150	rno-miR-322	Experimental	
1	6	10	8	13150	rno-miR-322	Experimental	
1	8	10	8	13150	rno-miR-322	Experimental	
4	1	10	8	11226	rno-miR-325-5p	Experimental	
4	3	10	8	11226	rno-miR-325-5p	Experimental	
4	5	10	8	11226	rno-miR-325-5p	Experimental	
4	7	10	8	11226	rno-miR-325-5p	Experimental	
3	2	12	9	42706	rno-miR-325-3p	Experimental	
3	4	12	9	42706	rno-miR-325-3p	Experimental	
3	6	12	9	42706	rno-miR-325-3p	Experimental	
3	8	12	9	42706	rno-miR-325-3p	Experimental	
2	2	4	8	42908	mmu-miR-327	Experimental	
2	4	4	8	42908	mmu-miR-327	Experimental	
2	6	4	8	42908	mmu-miR-327	Experimental	
2	8	4	8	42908	mmu-miR-327	Experimental	
3	1	10	8	11227	rno-miR-329	Experimental	
3	3	10	8	11227	rno-miR-329	Experimental	
3	5	10	8	11227	rno-miR-329	Experimental	
3	7	10	8	11227	rno-miR-329	Experimental	
2	1	2	8	42606	rno-miR-330*	Experimental	
2	3	2	8	42606	rno-miR-330*	Experimental	
2	5	2	8	42606	rno-miR-330*	Experimental	
2	7	2	8	42606	rno-miR-330*	Experimental	
4	1	13	9	42790	rno-miR-337	Experimental	
4	3	13	9	42790	rno-miR-337	Experimental	
4	5	13	9	42790	rno-miR-337	Experimental	
4	7	13	9	42790	rno-miR-337	Experimental	
3	1	4	8	42867	mmu-miR-337-5p	Experimental	
3	3	4	8	42867	mmu-miR-337-5p	Experimental	
3	5	4	8	42867	mmu-miR-337-5p	Experimental	
3	7	4	8	42867	mmu-miR-337-5p	Experimental	
4	1	16	8	42765	mmu-miR-339-3p	Experimental	
4	3	16	8	42765	mmu-miR-339-3p	Experimental	
4	5	16	8	42765	mmu-miR-339-3p	Experimental	
4	7	16	8	42765	mmu-miR-339-3p	Experimental	
2	1	10	8	11229	rno-miR-341	Experimental	
2	3	10	8	11229	rno-miR-341	Experimental	
2	5	10	8	11229	rno-miR-341	Experimental	
2	7	10	8	11229	rno-miR-341	Experimental	
1	1	4	8	42871	mmu-miR-343	Experimental	
1	3	4	8	42871	mmu-miR-343	Experimental	
1	5	4	8	42871	mmu-miR-343	Experimental	
1	7	4	8	42871	mmu-miR-343	Experimental	
1	1	10	8	11230	mmu-miR-344	Experimental	
1	3	10	8	11230	mmu-miR-344	Experimental	
1	5	10	8	11230	mmu-miR-344	Experimental	
1	7	10	8	11230	mmu-miR-344	Experimental	
4	2	1	9	42913	rno-miR-345-3p	Experimental	
4	4	1	9	42913	rno-miR-345-3p	Experimental	
4	6	1	9	42913	rno-miR-345-3p	Experimental	
4	8	1	9	42913	rno-miR-345-3p	Experimental	
4	1	6	9	11231	rno-miR-345-5p	Experimental	
4	3	6	9	11231	rno-miR-345-5p	Experimental	
4	5	6	9	11231	rno-miR-345-5p	Experimental	
4	7	6	9	11231	rno-miR-345-5p	Experimental	
4	1	2	8	42604	mmu-miR-346	Experimental	
4	3	2	8	42604	mmu-miR-346	Experimental	
4	5	2	8	42604	mmu-miR-346	Experimental	
4	7	2	8	42604	mmu-miR-346	Experimental	
3	2	16	7	29153	rno-miR-34b	Experimental	
3	4	16	7	29153	rno-miR-34b	Experimental	
3	6	16	7	29153	rno-miR-34b	Experimental	
3	8	16	7	29153	rno-miR-34b	Experimental	
3	1	16	8	42767	rno-miR-34c*	Experimental	
3	3	16	8	42767	rno-miR-34c*	Experimental	
3	5	16	8	42767	rno-miR-34c*	Experimental	
3	7	16	8	42767	rno-miR-34c*	Experimental	
3	1	6	9	11234	rno-miR-350	Experimental	
3	3	6	9	11234	rno-miR-350	Experimental	
3	5	6	9	11234	rno-miR-350	Experimental	
3	7	6	9	11234	rno-miR-350	Experimental	
2	1	6	9	11235	rno-miR-351	Experimental	
2	3	6	9	11235	rno-miR-351	Experimental	
2	5	6	9	11235	rno-miR-351	Experimental	
2	7	6	9	11235	rno-miR-351	Experimental	
1	1	11	9	42474	mmu-miR-362-3p	Experimental	
1	3	11	9	42474	mmu-miR-362-3p	Experimental	
1	5	11	9	42474	mmu-miR-362-3p	Experimental	
1	7	11	9	42474	mmu-miR-362-3p	Experimental	
2	2	6	10	33121	mmu-miR-362-5p	Experimental	
2	4	6	10	33121	mmu-miR-362-5p	Experimental	
2	6	6	10	33121	mmu-miR-362-5p	Experimental	
2	8	6	10	33121	mmu-miR-362-5p	Experimental	
1	1	13	8	28346	mmu-miR-374*	Experimental	
1	3	13	8	28346	mmu-miR-374*	Experimental	
1	5	13	8	28346	mmu-miR-374*	Experimental	
1	7	13	8	28346	mmu-miR-374*	Experimental	
1	2	6	9	14268	rno-miR-376a*	Experimental	
1	4	6	9	14268	rno-miR-376a*	Experimental	
1	6	6	9	14268	rno-miR-376a*	Experimental	
1	8	6	9	14268	rno-miR-376a*	Experimental	
3	1	14	7	14303	rno-miR-376a	Experimental	
3	3	14	7	14303	rno-miR-376a	Experimental	
3	5	14	7	14303	rno-miR-376a	Experimental	
3	7	14	7	14303	rno-miR-376a	Experimental	
1	1	14	7	14305	rno-miR-376b-5p	Experimental	
1	3	14	7	14305	rno-miR-376b-5p	Experimental	
1	5	14	7	14305	rno-miR-376b-5p	Experimental	
1	7	14	7	14305	rno-miR-376b-5p	Experimental	
2	1	14	7	14304	rno-miR-376b-3p	Experimental	
2	3	14	7	14304	rno-miR-376b-3p	Experimental	
2	5	14	7	14304	rno-miR-376b-3p	Experimental	
2	7	14	7	14304	rno-miR-376b-3p	Experimental	
3	1	14	8	42453	mmu-miR-376c*	Experimental	
3	3	14	8	42453	mmu-miR-376c*	Experimental	
3	5	14	8	42453	mmu-miR-376c*	Experimental	
3	7	14	8	42453	mmu-miR-376c*	Experimental	
4	2	13	8	30681	rno-miR-376c	Experimental	
4	4	13	8	30681	rno-miR-376c	Experimental	
4	6	13	8	30681	rno-miR-376c	Experimental	
4	8	13	8	30681	rno-miR-376c	Experimental	
1	1	6	9	11238	mmu-miR-380-3p	Experimental	
1	3	6	9	11238	mmu-miR-380-3p	Experimental	
1	5	6	9	11238	mmu-miR-380-3p	Experimental	
1	7	6	9	11238	mmu-miR-380-3p	Experimental	
4	1	1	8	42443	mmu-miR-382*	Experimental	
4	3	1	8	42443	mmu-miR-382*	Experimental	
4	5	1	8	42443	mmu-miR-382*	Experimental	
4	7	1	8	42443	mmu-miR-382*	Experimental	
2	2	13	8	30973	rno-miR-384-3p	Experimental	
2	4	13	8	30973	rno-miR-384-3p	Experimental	
2	6	13	8	30973	rno-miR-384-3p	Experimental	
2	8	13	8	30973	rno-miR-384-3p	Experimental	
1	2	13	9	42844	rno-miR-384-5p	Experimental	
1	4	13	9	42844	rno-miR-384-5p	Experimental	
1	6	13	9	42844	rno-miR-384-5p	Experimental	
1	8	13	9	42844	rno-miR-384-5p	Experimental	
2	2	7	9	17478	rno-miR-429	Experimental	
2	4	7	9	17478	rno-miR-429	Experimental	
2	6	7	9	17478	rno-miR-429	Experimental	
2	8	7	9	17478	rno-miR-429	Experimental	
4	1	3	10	11245	mmu-miR-433*	Experimental	
4	3	3	10	11245	mmu-miR-433*	Experimental	
4	5	3	10	11245	mmu-miR-433*	Experimental	
4	7	3	10	11245	mmu-miR-433*	Experimental	
3	1	3	10	11246	rno-miR-434	Experimental	
3	3	3	10	11246	rno-miR-434	Experimental	
3	5	3	10	11246	rno-miR-434	Experimental	
3	7	3	10	11246	rno-miR-434	Experimental	
2	1	3	10	11247	mmu-miR-434-5p	Experimental	
2	3	3	10	11247	mmu-miR-434-5p	Experimental	
2	5	3	10	11247	mmu-miR-434-5p	Experimental	
2	7	3	10	11247	mmu-miR-434-5p	Experimental	
2	1	12	9	42637	mmu-miR-449b	Experimental	
2	3	12	9	42637	mmu-miR-449b	Experimental	
2	5	12	9	42637	mmu-miR-449b	Experimental	
2	7	12	9	42637	mmu-miR-449b	Experimental	
2	2	11	8	17438	mmu-miR-449c	Experimental	
2	4	11	8	17438	mmu-miR-449c	Experimental	
2	6	11	8	17438	mmu-miR-449c	Experimental	
2	8	11	8	17438	mmu-miR-449c	Experimental	
4	2	14	9	42922	mmu-miR-450a-3p	Experimental	
4	4	14	9	42922	mmu-miR-450a-3p	Experimental	
4	6	14	9	42922	mmu-miR-450a-3p	Experimental	
4	8	14	9	42922	mmu-miR-450a-3p	Experimental	
3	1	12	8	17548	mmu-miR-450b-3p	Experimental	
3	3	12	8	17548	mmu-miR-450b-3p	Experimental	
3	5	12	8	17548	mmu-miR-450b-3p	Experimental	
3	7	12	8	17548	mmu-miR-450b-3p	Experimental	
2	1	6	10	28769	mmu-miR-450b-5p	Experimental	
2	3	6	10	28769	mmu-miR-450b-5p	Experimental	
2	5	6	10	28769	mmu-miR-450b-5p	Experimental	
2	7	6	10	28769	mmu-miR-450b-5p	Experimental	
3	1	12	10	42961	mmu-miR-452	Experimental	
3	3	12	10	42961	mmu-miR-452	Experimental	
3	5	12	10	42961	mmu-miR-452	Experimental	
3	7	12	10	42961	mmu-miR-452	Experimental	
3	2	7	10	42594	mmu-miR-453	Experimental	
3	4	7	10	42594	mmu-miR-453	Experimental	
3	6	7	10	42594	mmu-miR-453	Experimental	
3	8	7	10	42594	mmu-miR-453	Experimental	
4	2	6	10	33114	mmu-miR-455	Experimental	
4	4	6	10	33114	mmu-miR-455	Experimental	
4	6	6	10	33114	mmu-miR-455	Experimental	
4	8	6	10	33114	mmu-miR-455	Experimental	
2	2	14	8	42565	mmu-miR-463	Experimental	
2	4	14	8	42565	mmu-miR-463	Experimental	
2	6	14	8	42565	mmu-miR-463	Experimental	
2	8	14	8	42565	mmu-miR-463	Experimental	
1	1	3	10	11249	mmu-miR-463*	Experimental	
1	3	3	10	11249	mmu-miR-463*	Experimental	
1	5	3	10	11249	mmu-miR-463*	Experimental	
1	7	3	10	11249	mmu-miR-463*	Experimental	
4	2	13	7	11250	mmu-miR-464	Experimental	
4	4	13	7	11250	mmu-miR-464	Experimental	
4	6	13	7	11250	mmu-miR-464	Experimental	
4	8	13	7	11250	mmu-miR-464	Experimental	
4	2	8	9	23524	mmu-miR-465c-3p	Experimental	
4	4	8	9	23524	mmu-miR-465c-3p	Experimental	
4	6	8	9	23524	mmu-miR-465c-3p	Experimental	
4	8	8	9	23524	mmu-miR-465c-3p	Experimental	
3	2	13	7	11251	mmu-miR-465a-5p	Experimental	
3	4	13	7	11251	mmu-miR-465a-5p	Experimental	
3	6	13	7	11251	mmu-miR-465a-5p	Experimental	
3	8	13	7	11251	mmu-miR-465a-5p	Experimental	
2	2	1	8	42518	mmu-miR-465b-5p	Experimental	
2	4	1	8	42518	mmu-miR-465b-5p	Experimental	
2	6	1	8	42518	mmu-miR-465b-5p	Experimental	
2	8	1	8	42518	mmu-miR-465b-5p	Experimental	
1	2	1	8	42519	mmu-miR-465c-5p	Experimental	
1	4	1	8	42519	mmu-miR-465c-5p	Experimental	
1	6	1	8	42519	mmu-miR-465c-5p	Experimental	
1	8	1	8	42519	mmu-miR-465c-5p	Experimental	
3	1	16	10	42978	mmu-miR-466e-3p	Experimental	
3	3	16	10	42978	mmu-miR-466e-3p	Experimental	
3	5	16	10	42978	mmu-miR-466e-3p	Experimental	
3	7	16	10	42978	mmu-miR-466e-3p	Experimental	
2	1	11	10	42893	mmu-miR-466a-5p	Experimental	
2	3	11	10	42893	mmu-miR-466a-5p	Experimental	
2	5	11	10	42893	mmu-miR-466a-5p	Experimental	
2	7	11	10	42893	mmu-miR-466a-5p	Experimental	
3	2	1	9	42915	mmu-miR-466b-3-3p	Experimental	
3	4	1	9	42915	mmu-miR-466b-3-3p	Experimental	
3	6	1	9	42915	mmu-miR-466b-3-3p	Experimental	
3	8	1	9	42915	mmu-miR-466b-3-3p	Experimental	
3	2	13	9	42841	mmu-miR-466b-5p	Experimental	
3	4	13	9	42841	mmu-miR-466b-5p	Experimental	
3	6	13	9	42841	mmu-miR-466b-5p	Experimental	
3	8	13	9	42841	mmu-miR-466b-5p	Experimental	
4	1	9	10	42803	mmu-miR-466c-5p	Experimental	
4	3	9	10	42803	mmu-miR-466c-5p	Experimental	
4	5	9	10	42803	mmu-miR-466c-5p	Experimental	
4	7	9	10	42803	mmu-miR-466c-5p	Experimental	
1	2	9	10	42861	mmu-miR-466d-3p	Experimental	
1	4	9	10	42861	mmu-miR-466d-3p	Experimental	
1	6	9	10	42861	mmu-miR-466d-3p	Experimental	
1	8	9	10	42861	mmu-miR-466d-3p	Experimental	
4	1	14	9	42880	mmu-miR-466d-5p	Experimental	
4	3	14	9	42880	mmu-miR-466d-5p	Experimental	
4	5	14	9	42880	mmu-miR-466d-5p	Experimental	
4	7	14	9	42880	mmu-miR-466d-5p	Experimental	
1	1	11	10	42894	mmu-miR-466e-5p	Experimental	
1	3	11	10	42894	mmu-miR-466e-5p	Experimental	
1	5	11	10	42894	mmu-miR-466e-5p	Experimental	
1	7	11	10	42894	mmu-miR-466e-5p	Experimental	
1	2	11	10	42948	mmu-miR-466i	Experimental	
1	4	11	10	42948	mmu-miR-466i	Experimental	
1	6	11	10	42948	mmu-miR-466i	Experimental	
1	8	11	10	42948	mmu-miR-466i	Experimental	
2	2	11	9	42582	mmu-miR-466f-5p	Experimental	
2	4	11	9	42582	mmu-miR-466f-5p	Experimental	
2	6	11	9	42582	mmu-miR-466f-5p	Experimental	
2	8	11	9	42582	mmu-miR-466f-5p	Experimental	
4	2	16	8	42822	mmu-miR-466g	Experimental	
4	4	16	8	42822	mmu-miR-466g	Experimental	
4	6	16	8	42822	mmu-miR-466g	Experimental	
4	8	16	8	42822	mmu-miR-466g	Experimental	
4	1	7	10	42488	mmu-miR-466h	Experimental	
4	3	7	10	42488	mmu-miR-466h	Experimental	
4	5	7	10	42488	mmu-miR-466h	Experimental	
4	7	7	10	42488	mmu-miR-466h	Experimental	
2	2	8	10	42725	mmu-miR-467a	Experimental	
2	4	8	10	42725	mmu-miR-467a	Experimental	
2	6	8	10	42725	mmu-miR-467a	Experimental	
2	8	8	10	42725	mmu-miR-467a	Experimental	
2	2	13	7	11253	mmu-miR-467d*	Experimental	
2	4	13	7	11253	mmu-miR-467d*	Experimental	
2	6	13	7	11253	mmu-miR-467d*	Experimental	
2	8	13	7	11253	mmu-miR-467d*	Experimental	
1	2	14	7	17425	mmu-miR-467b	Experimental	
1	4	14	7	17425	mmu-miR-467b	Experimental	
1	6	14	7	17425	mmu-miR-467b	Experimental	
1	8	14	7	17425	mmu-miR-467b	Experimental	
2	1	12	8	17597	mmu-miR-467b*	Experimental	
2	3	12	8	17597	mmu-miR-467b*	Experimental	
2	5	12	8	17597	mmu-miR-467b*	Experimental	
2	7	12	8	17597	mmu-miR-467b*	Experimental	
3	1	7	10	42489	mmu-miR-467c	Experimental	
3	3	7	10	42489	mmu-miR-467c	Experimental	
3	5	7	10	42489	mmu-miR-467c	Experimental	
3	7	7	10	42489	mmu-miR-467c	Experimental	
1	1	2	8	42611	mmu-miR-467d	Experimental	
1	3	2	8	42611	mmu-miR-467d	Experimental	
1	5	2	8	42611	mmu-miR-467d	Experimental	
1	7	2	8	42611	mmu-miR-467d	Experimental	
4	2	11	9	42574	mmu-miR-467e	Experimental	
4	4	11	9	42574	mmu-miR-467e	Experimental	
4	6	11	9	42574	mmu-miR-467e	Experimental	
4	8	11	9	42574	mmu-miR-467e	Experimental	
3	1	11	10	42891	mmu-miR-467e*	Experimental	
3	3	11	10	42891	mmu-miR-467e*	Experimental	
3	5	11	10	42891	mmu-miR-467e*	Experimental	
3	7	11	10	42891	mmu-miR-467e*	Experimental	
1	2	13	7	11254	mmu-miR-468	Experimental	
1	4	13	7	11254	mmu-miR-468	Experimental	
1	6	13	7	11254	mmu-miR-468	Experimental	
1	8	13	7	11254	mmu-miR-468	Experimental	
4	2	10	8	11255	mmu-miR-469	Experimental	
4	4	10	8	11255	mmu-miR-469	Experimental	
4	6	10	8	11255	mmu-miR-469	Experimental	
4	8	10	8	11255	mmu-miR-469	Experimental	
3	2	10	8	11256	mmu-miR-470	Experimental	
3	4	10	8	11256	mmu-miR-470	Experimental	
3	6	10	8	11256	mmu-miR-470	Experimental	
3	8	10	8	11256	mmu-miR-470	Experimental	
1	2	4	8	42911	mmu-miR-470*	Experimental	
1	4	4	8	42911	mmu-miR-470*	Experimental	
1	6	4	8	42911	mmu-miR-470*	Experimental	
1	8	4	8	42911	mmu-miR-470*	Experimental	
2	2	1	9	42916	rno-miR-471	Experimental	
2	4	1	9	42916	rno-miR-471	Experimental	
2	6	1	9	42916	rno-miR-471	Experimental	
2	8	1	9	42916	rno-miR-471	Experimental	
3	2	4	8	42904	mmu-miR-483	Experimental	
3	4	4	8	42904	mmu-miR-483	Experimental	
3	6	4	8	42904	mmu-miR-483	Experimental	
3	8	4	8	42904	mmu-miR-483	Experimental	
4	2	1	8	42500	rno-miR-483	Experimental	
4	4	1	8	42500	rno-miR-483	Experimental	
4	6	1	8	42500	rno-miR-483	Experimental	
4	8	1	8	42500	rno-miR-483	Experimental	
1	2	15	7	17743	mmu-miR-488*	Experimental	
1	4	15	7	17743	mmu-miR-488*	Experimental	
1	6	15	7	17743	mmu-miR-488*	Experimental	
1	8	15	7	17743	mmu-miR-488*	Experimental	
2	1	4	10	17316	rno-miR-488	Experimental	
2	3	4	10	17316	rno-miR-488	Experimental	
2	5	4	10	17316	rno-miR-488	Experimental	
2	7	4	10	17316	rno-miR-488	Experimental	
3	1	13	9	42796	mmu-miR-489	Experimental	
3	3	13	9	42796	mmu-miR-489	Experimental	
3	5	13	9	42796	mmu-miR-489	Experimental	
3	7	13	9	42796	mmu-miR-489	Experimental	
1	2	14	9	42937	mmu-miR-493	Experimental	
1	4	14	9	42937	mmu-miR-493	Experimental	
1	6	14	9	42937	mmu-miR-493	Experimental	
1	8	14	9	42937	mmu-miR-493	Experimental	
2	2	2	8	42670	rno-miR-500	Experimental	
2	4	2	8	42670	rno-miR-500	Experimental	
2	6	2	8	42670	rno-miR-500	Experimental	
2	8	2	8	42670	rno-miR-500	Experimental	
2	1	12	10	42966	rno-miR-501	Experimental	
2	3	12	10	42966	rno-miR-501	Experimental	
2	5	12	10	42966	rno-miR-501	Experimental	
2	7	12	10	42966	rno-miR-501	Experimental	
3	1	2	8	42605	mmu-miR-503*	Experimental	
3	3	2	8	42605	mmu-miR-503*	Experimental	
3	5	2	8	42605	mmu-miR-503*	Experimental	
3	7	2	8	42605	mmu-miR-503*	Experimental	
4	2	3	10	14288	rno-miR-503	Experimental	
4	4	3	10	14288	rno-miR-503	Experimental	
4	6	3	10	14288	rno-miR-503	Experimental	
4	8	3	10	14288	rno-miR-503	Experimental	
3	2	15	7	17691	mmu-miR-505	Experimental	
3	4	15	7	17691	mmu-miR-505	Experimental	
3	6	15	7	17691	mmu-miR-505	Experimental	
3	8	15	7	17691	mmu-miR-505	Experimental	
1	1	12	9	42639	mmu-miR-509-3p	Experimental	
1	3	12	9	42639	mmu-miR-509-3p	Experimental	
1	5	12	9	42639	mmu-miR-509-3p	Experimental	
1	7	12	9	42639	mmu-miR-509-3p	Experimental	
3	2	8	10	42714	mmu-miR-509-5p	Experimental	
3	4	8	10	42714	mmu-miR-509-5p	Experimental	
3	6	8	10	42714	mmu-miR-509-5p	Experimental	
3	8	8	10	42714	mmu-miR-509-5p	Experimental	
3	2	14	8	42546	mmu-miR-511	Experimental	
3	4	14	8	42546	mmu-miR-511	Experimental	
3	6	14	8	42546	mmu-miR-511	Experimental	
3	8	14	8	42546	mmu-miR-511	Experimental	
3	2	3	10	14289	rno-miR-540	Experimental	
3	4	3	10	14289	rno-miR-540	Experimental	
3	6	3	10	14289	rno-miR-540	Experimental	
3	8	3	10	14289	rno-miR-540	Experimental	
